title,date,country,tags/0,tags/1,tags/2,tags/3,image,tags/4,tags/5,tags/6,tags/7,tags/8,tags/9,tags/10,tags/11,tags/12,tags/13,tags/14,tags/15
Head of a Bishop,1765,Italian,Profiles,Bishops,,,https://images.metmuseum.org/CRDImages/ep/original/DP226424.jpg,,,,,,,,,,,,
Allegory of Vigilance,1767,French,Profiles,Female Nudes,Reading,,https://images.metmuseum.org/CRDImages/ep/original/DP-1017-01.jpg,,,,,,,,,,,,
Study Head of a Woman,1775,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP-12955-001.jpg,,,,,,,,,,,,
Madame Ingouf,1785,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/ep15.43.298.R.jpg,,,,,,,,,,,,
"Marie-Thérèse-Charlotte (1778–1851), Daughter of Louis XVI",1795,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP327715.jpg,,,,,,,,,,,,
"Madame Edmond Cavé (Marie-Élisabeth Blavot, born 1810)",1826,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT1998.jpg,,,,,,,,,,,,
Penelope,1845,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT224757.jpg,,,,,,,,,,,,
Young Woman Praying,1849,French,Profiles,Women,Worshiping,,https://images.metmuseum.org/CRDImages/ep/original/ep37.20.2.bw.R.jpg,,,,,,,,,,,,
Mademoiselle Marie Dihau (1843–1935),1867,French,Profiles,Women,Musicians,,https://images.metmuseum.org/CRDImages/ep/original/DT267444.jpg,,,,,,,,,,,,
"Madame Théodore Gobillard (Yves Morisot, 1838–1893)",1869,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT2156.jpg,,,,,,,,,,,,
Graziella,1878,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT209324.jpg,,,,,,,,,,,,
"Madame Manet (Suzanne Leenhoff, 1830–1906) at Bellevue",1880,French,Profiles,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DT4224.jpg,,,,,,,,,,,,
Émilie,1897,French,Profiles,Women,Horse Riding,,https://images.metmuseum.org/CRDImages/ep/original/ep1974.356.35.R.jpg,,,,,,,,,,,,
A Young Woman Reading,1900,Dutch,Profiles,Women,Reading,,https://images.metmuseum.org/CRDImages/ep/original/DP143178.jpg,,,,,,,,,,,,
"Madame Arthur Fontaine (Marie Escudier, born 1865)",1901,French,Profiles,Women,Working,,https://images.metmuseum.org/CRDImages/ep/original/ep60.54.R.jpg,,,,,,,,,,,,
Salvator Mundi,1622,Italian,Putti,Clouds,Christ,,https://images.metmuseum.org/CRDImages/ep/original/DP148737.jpg,,,,,,,,,,,,
Neptune and the Winds,1716,Italian,Putti,Jupiter,Neptune,Wind,https://images.metmuseum.org/CRDImages/ep/original/DP-17536-001.jpg,,,,,,,,,,,,
Flora and Zephyr,1730,Italian,Putti,Flowers,Landscapes,Goddess,https://images.metmuseum.org/CRDImages/ep/original/DT8028.jpg,,,,,,,,,,,,
Flora and Zephyr,1743,Dutch,Putti,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP145896.jpg,,,,,,,,,,,,
"Mariana of Austria (1634–1696), Queen of Spain",1619,Spanish,Queens,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP276130.jpg,,,,,,,,,,,,
Queen Charlotte,1747,British,Queens,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP162155.jpg,,,,,,,,,,,,
"María Luisa of Parma (1751–1819), Queen of Spain",1800,Spanish,Queens,Portraits,Women,,https://images.metmuseum.org/CRDImages/ep/original/DP-17561-001.jpg,,,,,,,,,,,,
A Saint (Mark?) Reading,1465,Italian,Reading,Saint Mark,,,https://images.metmuseum.org/CRDImages/ep/original/DP256393.jpg,,,,,,,,,,,,
The Dormition of the Virgin; (reverse) Christ Carrying the Cross,1505,German,Reading,Apostles,Christ,Virgin Mary,https://images.metmuseum.org/CRDImages/ep/original/DP296229.jpg,,,,,,,,,,,,
The Holy Family with Angels,1695,Italian,Reading,Angels,Christ,Holy Family,https://images.metmuseum.org/CRDImages/ep/original/DP-17632-001.jpg,Saint Joseph,Virgin Mary,,,,,,,,,,
Portrait of a Man with a Moor's Head on His Signet Ring,1524,German,Rings,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DP280792.jpg,,,,,,,,,,,,
Eye Miniature,1800,British,Rings,Eyes,,,https://images.metmuseum.org/CRDImages/ep/original/158046.jpg,,,,,,,,,,,,
Saint Christopher and the Infant Christ,1469,Italian,Rivers,Saint Christopher,Jesus,,https://images.metmuseum.org/CRDImages/ep/original/EP371.jpg,,,,,,,,,,,,
Wide River Landscape,1648,Dutch,Rivers,Landscapes,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DP146493.jpg,,,,,,,,,,,,
"The Banks of the Rance, Brittany",1785,French,Rivers,,,,https://images.metmuseum.org/CRDImages/ep/original/DP169468.jpg,,,,,,,,,,,,
Evening: Landscape with an Aqueduct,1818,French,Rivers,Landscapes,Evening,,https://images.metmuseum.org/CRDImages/ep/original/DT2138.jpg,,,,,,,,,,,,
Valley of the River Loire,1831,French,Rivers,,,,https://images.metmuseum.org/CRDImages/ep/original/EP652.jpg,,,,,,,,,,,,
A River Landscape,1832,French,Rivers,Landscapes,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DP274261.jpg,,,,,,,,,,,,
Sunset on the Rhine,1853,Dutch,Rivers,Landscapes,Evening,,https://images.metmuseum.org/CRDImages/ep/original/DP143198.jpg,,,,,,,,,,,,
On the Seine,1853,Spanish,Rivers,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP267031.jpg,,,,,,,,,,,,
The Banks of the Oise,1863,French,Rivers,,,,https://images.metmuseum.org/CRDImages/ep/original/ep14.40.815.bw.R.jpg,,,,,,,,,,,,
The Source of the Loue,1864,French,Rivers,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1964.jpg,,,,,,,,,,,,
River and Rocks,1873,French,Rivers,,,,https://images.metmuseum.org/CRDImages/ep/original/DP302935.jpg,,,,,,,,,,,,
The Hidden Brook,1873,French,Rivers,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP290289.jpg,,,,,,,,,,,,
The Seine: Morning,1874,French,Rivers,Landscapes,Morning,,https://images.metmuseum.org/CRDImages/ep/original/2114.jpg,,,,,,,,,,,,
Barges at Pontoise,1876,French,Rivers,Boats,,,https://images.metmuseum.org/CRDImages/ep/original/DT1865.jpg,,,,,,,,,,,,
"Gray Weather, Grande Jatte",1886,French,Rivers,Boats,,,https://images.metmuseum.org/CRDImages/ep/original/DT1945.jpg,,,,,,,,,,,,
A Country Road,1648,Dutch,Roads,Cows,Landscapes,,https://images.metmuseum.org/CRDImages/ep/original/DP143152.jpg,,,,,,,,,,,,
Wheat Fields,1665,Dutch,Roads,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP145911.jpg,,,,,,,,,,,,
Woodland Road,1665,Dutch,Roads,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP252576.jpg,,,,,,,,,,,,
Road in the Woods,1840,French,Roads,Forests,,,https://images.metmuseum.org/CRDImages/ep/original/DP368944.jpg,,,,,,,,,,,,
The Road from Versailles to Louveciennes,1859,British,Roads,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DT1871.jpg,,,,,,,,,,,,
The Environs of Paris,1860,French,Roads,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DT225534.jpg,,,,,,,,,,,,
Roses in a Bowl,1883,French,Roses,Bowls,,,https://images.metmuseum.org/CRDImages/ep/original/DT10260.jpg,,,,,,,,,,,,
Roses,1890,Dutch,Roses,,,,https://images.metmuseum.org/CRDImages/ep/original/DP346475.jpg,,,,,,,,,,,,
The Parable of the Mote and the Beam,1614,Italian,Ruins,Men,,,https://images.metmuseum.org/CRDImages/ep/original/DT6682.jpg,,,,,,,,,,,,
Tobit Burying the Dead,1640,Italian,Ruins,Men,Dogs,Death,https://images.metmuseum.org/CRDImages/ep/original/DT6144.jpg,,,,,,,,,,,,
Fantastic Landscape,1760,Italian,Ruins,Landscapes,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT9352.jpg,,,,,,,,,,,,
Fantastic Landscape,1760,Italian,Ruins,Landscapes,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT9351.jpg,,,,,,,,,,,,
The Man of Sorrows,1425,Italian,Sadness,Saint Francis,Jesus,,https://images.metmuseum.org/CRDImages/ep/original/DP-14108-001.jpg,,,,,,,,,,,,
The Lamentation and the Entombment,1445,Italian,Sadness,Christ,Virgin Mary,Entombment,https://images.metmuseum.org/CRDImages/ep/original/EP588.jpg,Lamentation,,,,,,,,,,,
Pietà,1476,Italian,Sadness,Women,Christ,Mary Magdalene,https://images.metmuseum.org/CRDImages/ep/original/DT383.jpg,Virgin Mary,,,,,,,,,,,
The Entombment,1554,Italian,Sadness,Christ,Mary Magdalene,Virgin Mary,https://images.metmuseum.org/CRDImages/ep/original/DP-15282-001.jpg,Entombment,,,,,,,,,,,
The Lamentation,1593,Italian,Sadness,Suffering,Christ,Mary Magdalene,https://images.metmuseum.org/CRDImages/ep/original/DT7692.jpg,Saint John the Evangelist,Virgin Mary,Lamentation,Death,,,,,,,,
The Burial of Christ,1595,Italian,Sadness,Christ,Mary Magdalene,Entombment,https://images.metmuseum.org/CRDImages/ep/original/DP312834.jpg,,,,,,,,,,,,
The Lamentation,1603,Italian,Sadness,Angels,Christ,Mary Magdalene,https://images.metmuseum.org/CRDImages/ep/original/DP159526.jpg,Virgin Mary,Lamentation,,,,,,,,,,
Pietà,1657,Spanish,Sadness,Christ,Virgin Mary,Death,https://images.metmuseum.org/CRDImages/ep/original/DT223199.jpg,,,,,,,,,,,,
Saint Anthony of Padua,1335,Italian,Saint Anthony,,,,https://images.metmuseum.org/CRDImages/ep/original/SF Maso.jpg,,,,,,,,,,,,
Saint Catherine of Alexandria,1342,Italian,Saint Catherine,,,,https://images.metmuseum.org/CRDImages/ep/original/SF Lorenzetti.jpg,,,,,,,,,,,,
The Mystic Marriage of Saint Catherine of Siena,1417,Italian,Saint Catherine,Jesus,,,https://images.metmuseum.org/CRDImages/ep/original/DP-16826-001.jpg,,,,,,,,,,,,
"Saints Catherine of Alexandria, Barbara, Agatha, and Margaret",1465,Italian,Saint Catherine,Saints,,,https://images.metmuseum.org/CRDImages/ep/original/DT2830.jpg,,,,,,,,,,,,
Saint Catherine of Alexandria,1636,Italian,Saint Catherine,,,,https://images.metmuseum.org/CRDImages/ep/original/DP285749.jpg,,,,,,,,,,,,
Saints Matthew and Francis,1430,Italian,Saint Francis,Saint Matthew,,,https://images.metmuseum.org/CRDImages/ep/original/DT1508.jpg,,,,,,,,,,,,
Saint Francis in Ecstasy,1645,Italian,Saint Francis,Cross,,,https://images.metmuseum.org/CRDImages/ep/original/DP328663.jpg,,,,,,,,,,,,
Saint George,1472,Italian,Saint George,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1453.jpg,,,,,,,,,,,,
Paradise,1593,Italian,Saint George,Saint John the Baptist,Virgin Mary,Jesus,https://images.metmuseum.org/CRDImages/ep/original/DT1448.jpg,,,,,,,,,,,,
Saint Jerome,1440,Italian,Saint Jerome,,,,https://images.metmuseum.org/CRDImages/ep/original/EP322.jpg,,,,,,,,,,,,
The Last Communion of Saint Jerome,1490,Italian,Saint Jerome,Monks,Crucifixion,,https://images.metmuseum.org/CRDImages/ep/original/DT5.jpg,,,,,,,,,,,,
Saint John the Baptist; Saint Lucy,1469,Italian,Saint John the Baptist,Cross,,,https://images.metmuseum.org/CRDImages/ep/original/DT8686.jpg,,,,,,,,,,,,
Saint John the Baptist Preaching,1645,Italian,Saint John the Baptist,,,,https://images.metmuseum.org/CRDImages/ep/original/DP123820.jpg,,,,,,,,,,,,
Saint John the Evangelist,1315,Italian,Saint John the Evangelist,,,,https://images.metmuseum.org/CRDImages/ep/original/EP310a.jpg,,,,,,,,,,,,
Head of Saint John the Evangelist,1818,French,Saint John the Evangelist,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1997.jpg,,,,,,,,,,,,
Saint Michael,1467,Italian,Saint Michael,,,,https://images.metmuseum.org/CRDImages/ep/original/ep07.24.24.v.bw.R.jpg,,,,,,,,,,,,
Saint Paul,1372,Italian,Saint Paul,,,,https://images.metmuseum.org/CRDImages/ep/original/ep41.190.531.bw.R.jpg,,,,,,,,,,,,
The Tears of Saint Peter,1612,Spanish,Saint Peter,,,,https://images.metmuseum.org/CRDImages/ep/original/DP286357.jpg,,,,,,,,,,,,
Saint Matthias,1317,Italian,Saints,,,,https://images.metmuseum.org/CRDImages/ep/original/DP168805.jpg,,,,,,,,,,,,
Saint Bartholomew,1317,Italian,Saints,,,,https://images.metmuseum.org/CRDImages/ep/original/DP-12431-001.jpg,,,,,,,,,,,,
Saint Louis of Toulouse,1484,Italian,Saints,,,,https://images.metmuseum.org/CRDImages/ep/original/DP121336.jpg,,,,,,,,,,,,
Madonna and Child Enthroned with Two Angels,1435,Italian,Scrolls,Angels,Madonna and Child,,https://images.metmuseum.org/CRDImages/ep/original/DT2659.jpg,,,,,,,,,,,,
Sir Henry Capel (1638–1696),1654,"Dutch, British",Sculpture,Men,Portraits,,https://images.metmuseum.org/CRDImages/ep/original/DP169635.jpg,,,,,,,,,,,,
Study for a Monument to a Princely Figure,1723,French,Sculpture,Men,Women,Mythical Creatures,https://images.metmuseum.org/CRDImages/ep/original/DP312851.jpg,,,,,,,,,,,,
The Swing,1753,French,Sculpture,Gardens,Children,Men,https://images.metmuseum.org/CRDImages/ep/original/DP164797.jpg,Women,Playing,,,,,,,,,,
The Bathing Pool,1753,French,Sculpture,Temples,Women,Bodies of Water,https://images.metmuseum.org/CRDImages/ep/original/DP264496.jpg,Bathing,,,,,,,,,,,
Ancient Rome,1757,Italian,Sculpture,Monuments,Interiors,Men,https://images.metmuseum.org/CRDImages/ep/original/DT1418.jpg,,,,,,,,,,,,
Modern Rome,1757,Italian,Sculpture,Columns,Men,Lions,https://images.metmuseum.org/CRDImages/ep/original/DT1403.jpg,Moses,,,,,,,,,,,
Geometry,1760,Italian,Sculpture,Capitals,Columns,Female Nudes,https://images.metmuseum.org/CRDImages/ep/original/DP291734.jpg,Fish,,,,,,,,,,,
Arithmetic,1760,Italian,Sculpture,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP287639.jpg,,,,,,,,,,,,
Metaphysics,1760,Italian,Sculpture,Female Nudes,,,https://images.metmuseum.org/CRDImages/ep/original/DP287638.jpg,,,,,,,,,,,,
Bertel Thorvaldsen (1768–1844) with the Bust of Horace Vernet,1833,French,Sculpture,Men,Portraits,Artists,https://images.metmuseum.org/CRDImages/ep/original/DT2137.jpg,,,,,,,,,,,,
A Storm off the Normandy Coast,1850,French,Seas,Storms,,,https://images.metmuseum.org/CRDImages/ep/original/DP169472.jpg,,,,,,,,,,,,
Sunset after a Storm on the Coast of Sicily,1853,German,Seas,Landscapes,Evening,Boats,https://images.metmuseum.org/CRDImages/ep/original/DT12075.jpg,,,,,,,,,,,,
Grappling for the Lost Cable,1861,British,Seas,Ships,,,https://images.metmuseum.org/CRDImages/ep/original/ep92.10.45.bw.R.jpg,,,,,,,,,,,,
View of the Seacoast near Wargemont in Normandy,1880,French,Seas,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP136266.jpg,,,,,,,,,,,,
The Bay of Naples,1881,French,Seas,Mountains,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT1878.jpg,,,,,,,,,,,,
Beaulieu: The Bay of Fourmis,1892,French,Seas,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17451-001.jpg,,,,,,,,,,,,
Calm Sea,1640,Dutch,Seascapes,Boats,,,https://images.metmuseum.org/CRDImages/ep/original/DP147592.jpg,,,,,,,,,,,,
Marine,1650,Dutch,Seascapes,Ships,,,https://images.metmuseum.org/CRDImages/ep/original/DP145942.jpg,,,,,,,,,,,,
The Fishing Boat,1865,French,Seascapes,Boats,,,https://images.metmuseum.org/CRDImages/ep/original/DP-14936-031.jpg,,,,,,,,,,,,
The Calm Sea,1869,French,Seascapes,Clouds,Boats,,https://images.metmuseum.org/CRDImages/ep/original/DT1973.jpg,,,,,,,,,,,,
Boats on the Seacoast at Étaples,1871,French,Seascapes,Boats,,,https://images.metmuseum.org/CRDImages/ep/original/DT1981.jpg,,,,,,,,,,,,
Self-Portrait with a Harp,1791,French,Self-portraits,Women,Harps,,https://images.metmuseum.org/CRDImages/ep/original/DP164843.jpg,,,,,,,,,,,,
Landscape with Moses and the Burning Bush,1610,Italian,Sheep,Fire,Landscapes,Moses,https://images.metmuseum.org/CRDImages/ep/original/DT10296.jpg,,,,,,,,,,,,
The Holy Family with Saint Anne and the Young Baptist and His Parents,1620,Flemish,Sheep,Holy Family,Saint Anne,Saint John the Baptist,https://images.metmuseum.org/CRDImages/ep/original/ep71.11.R.jpg,Virgin Mary,Jesus,,,,,,,,,,
The Holy Family with Saints Francis and Anne and the Infant Saint John the Baptist,1630,Flemish,Sheep,Holy Family,Saint Anne,Saint Francis,https://images.metmuseum.org/CRDImages/ep/original/DP-17640-001.jpg,Saint John the Baptist,,,,,,,,,,,
Twilight,1858,Dutch,Sheep,Shepherds,,,https://images.metmuseum.org/CRDImages/ep/original/ep14.40.812.bw.R.jpg,,,,,,,,,,,,
Haystacks: Autumn,1869,French,Sheep,Landscapes,,,https://images.metmuseum.org/CRDImages/ep/original/DP124093.jpg,,,,,,,,,,,,
Still Life with Shells and a Chip-Wood Box,1626,French,Shells,Still Life,,,https://images.metmuseum.org/CRDImages/ep/original/DT1990.jpg,,,,,,,,,,,,
Saint Michael and the Dragon,1400,Spanish,Shields,Swords,Dragons,Saint Michael,https://images.metmuseum.org/CRDImages/ep/original/DT200571.jpg,,,,,,,,,,,,
The Companions of Rinaldo,1628,French,Shields,Swords,Dragons,Knights,https://images.metmuseum.org/CRDImages/ep/original/DT5182.jpg,,,,,,,,,,,,
The Translation of the Holy House of Loreto,1505,Italian,Ships,Houses,Angels,Madonna and Child,https://images.metmuseum.org/CRDImages/ep/original/DP158156.jpg,,,,,,,,,,,,
Shoes,1888,Dutch,Shoes,,,,https://images.metmuseum.org/CRDImages/ep/original/DT1947.jpg,,,,,,,,,,,,
Allegory of Avarice,1567,Italian,Skeletons,Women,,,https://images.metmuseum.org/CRDImages/ep/original/DP-17371-001.jpg,,,,,,,,,,,,
The Crucifixion,1420,Italian,Skulls,Angels,Christ,Mary Magdalene,https://images.metmuseum.org/CRDImages/ep/original/DT9341.jpg,Cross,Jesus,Flags,Soldiers,Horse Riding,Virgin Mary,Crucifixion,,,,,
The Meditation on the Passion,1485,Italian,Skulls,Men,Christ,Saint Jerome,https://images.metmuseum.org/CRDImages/ep/original/DP296427.jpg,Job,,,,,,,,,,,
The Crucifixion with the Virgin and Saint John,1624,Dutch,Skulls,Christ,Saint John the Evangelist,Virgin Mary,https://images.metmuseum.org/CRDImages/ep/original/DP146490.jpg,Crucifixion,,,,,,,,,,,
The Sea,1865,French,Sky,Seascapes,,,https://images.metmuseum.org/CRDImages/ep/original/DT1966.jpg,,,,,,,,,,,,
Madonna Adoring the Sleeping Child,1460,Italian,Sleeping,Madonna and Child,,,https://images.metmuseum.org/CRDImages/ep/original/DT7219.jpg,,,,,,,,,,,,
The Agony in the Garden,1499,Italian,Sleeping,Gardens,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP136373.jpg,Angels,,,,,,,,,,,
Herodias,1627,Italian,Sleeping,Princesses,,,https://images.metmuseum.org/CRDImages/ep/original/DT10672.jpg,,,,,,,,,,,,
A Maid Asleep,1656,Dutch,Sleeping,Interiors,Fruit,Women,https://images.metmuseum.org/CRDImages/ep/original/DP355525.jpg,Servants,,,,,,,,,,,
The Dissolute Household,1663,Dutch,Sleeping,Games,Food,Interiors,https://images.metmuseum.org/CRDImages/ep/original/DP146465.jpg,Men,Women,Lutes,Cats,Drinking,,,,,,,
Teasing a Sleeping Girl,1755,Italian,Sleeping,Girls,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/ep1976.100.19.jpg,,,,,,,,,,,,
Scene in the Jewish Quarter of Constantine,1851,French,Sleeping,Infants,Women,Orientalist,https://images.metmuseum.org/CRDImages/ep/original/DT1038.jpg,,,,,,,,,,,,
Christ Asleep during the Tempest,1853,French,Sleeping,Men,Bodies of Water,Christ,https://images.metmuseum.org/CRDImages/ep/original/DP-14343-001.jpg,Boats,,,,,,,,,,,
Sleep,1867,French,Sleeping,Men,Women,Moon,https://images.metmuseum.org/CRDImages/ep/original/DP-14201-033.jpg,,,,,,,,,,,,
A Footman Sleeping,1871,French,Sleeping,Men,Servants,,https://images.metmuseum.org/CRDImages/ep/original/ep81.1.656.R.jpg,,,,,,,,,,,,
"Still Life with Poppy, Insects, and Reptiles",1665,Dutch,Snails,Insects,Lizards,Snakes,https://images.metmuseum.org/CRDImages/ep/original/DP145933.jpg,Poppies,Still Life,,,,,,,,,,
The Glorification of the Eucharist,1630,Flemish,Snakes,Angels,Christ,Saint Paul,https://images.metmuseum.org/CRDImages/ep/original/DT1162.jpg,,,,,,,,,,,,
"January: Cernay, near Rambouillet",1858,French,Snow,Landscapes,Winter,,https://images.metmuseum.org/CRDImages/ep/original/ep87.24.R.jpg,,,,,,,,,,,,
The Death of Socrates,1787,French,Socrates,Sadness,Men,,https://images.metmuseum.org/CRDImages/ep/original/DP-13139-001.jpg,,,,,,,,,,,,
The Beheading of Saint John the Baptist,1430,Spanish,Soldiers,Heads,Men,Women,https://images.metmuseum.org/CRDImages/ep/original/DP300711.jpg,Saint John the Baptist,,,,,,,,,,,
